"conversation_id","created_at","favorite_count","full_text","hashtags/0","hashtags/1","hashtags/2","hashtags/3","hashtags/4","hashtags/5","hashtags/6","hashtags/7","hashtags/8","hashtags/9","hashtags/10","id","is_quote_tweet","media/0/media_url","media/0/type","media/1/media_url","media/1/type","quoted_tweet/#sort_index","quoted_tweet/conversation_id","quoted_tweet/created_at","quoted_tweet/favorite_count","quoted_tweet/full_text","quoted_tweet/hashtags/0","quoted_tweet/hashtags/1","quoted_tweet/id","quoted_tweet/is_quote_tweet","quoted_tweet/media/0/media_url","quoted_tweet/media/0/type","quoted_tweet/reply_count","quoted_tweet/replying_to_tweet","quoted_tweet/retweet_count","quoted_tweet/url","quoted_tweet/urls/0/display_url","quoted_tweet/urls/0/expanded_url","quoted_tweet/urls/0/url","quoted_tweet/user_mentions/0/id_str","quoted_tweet/user_mentions/0/name","quoted_tweet/user_mentions/0/screen_name","quoted_tweet/view_count","reply_count","replying_to_tweet","retweet_count","startUrl","url","urls/0/display_url","urls/0/expanded_url","urls/0/url","urls/1/display_url","urls/1/expanded_url","urls/1/url","user_mentions/0/id_str","user_mentions/0/name","user_mentions/0/screen_name","user_mentions/1/id_str","user_mentions/1/name","user_mentions/1/screen_name","view_count"
"1634806946019655681","2023-03-12T06:42:08.000Z","0","لكن هذا الرجل صاحب المشروع الدكتاتوري النهضوي مرهف لشعيرات التحول، فحين رأى تجاوز المرحلة السابقة وكم الدمار والتخلف والضحايا، تبدل عن هدفه في إزالة الطبقات، وتحول بنفسه لرئيس نظام رأسمالية الدولة.",,,,,,,,,,,,"1634806965565104129","false",,,,,,,,,,,,,,,,,,,,,,,,,,,"1","https://twitter.com/albuflasa_isa/status/1634806964961136641","0","https://twitter.com/search?q=%D8%B1%D8%A3%D8%B3%D9%85%D8%A7%D9%84%D9%8A%D8%A9&src=typed_query&f=live","https://twitter.com/albuflasa_isa/status/1634806965565104129",,,,,,,,,,,,,
"1634806946019655681","2023-03-12T06:42:06.000Z","0","عمل لينين على تجذير الاشتراكية الدكتاتورية، وهزيمة الاشتراكية الديمقراطية، وعلى تصعيد رأسمالية الدولة وعلى الدولة القومية الروسية.
منذ البداية في (ما العمل) أكدَ ضرورة وجود حزب دكتاتوري، يعمل على إسقاط النظام وإحلال الاشتراكية فيه.",,,,,,,,,,,,"1634806958040424450","false",,,,,,,,,,,,,,,,,,,,,,,,,,,"1","https://twitter.com/albuflasa_isa/status/1634806957331628032","0","https://twitter.com/search?q=%D8%B1%D8%A3%D8%B3%D9%85%D8%A7%D9%84%D9%8A%D8%A9&src=typed_query&f=live","https://twitter.com/albuflasa_isa/status/1634806958040424450",,,,,,,,,,,,,"2"
"1634806946019655681","2023-03-12T06:42:06.000Z","0","لم يستطع لينين أن يكون إشتراكياً ديمقراطياً، فالاشتراكية الديمقراطية صالحةٌ للغرب، لدولٍ راحتْ تتطورُ في رأسمالية حديثة خلال خمسة قرون وأكثر، لدولٍ فيها صناديق الاقتراع والحريات الفكرية والسياسية والحب في الشوارع، فيما عاشتْ روسيا في إستبدادٍ مطلق، فلم يعرف الروسُ صناديقَ…",,,,,,,,,,,,"1634806956626984961","false",,,,,,,,,,,,,,,,,,,,,,,,,,,"1","https://twitter.com/albuflasa_isa/status/1634806955939078148","0","https://twitter.com/search?q=%D8%B1%D8%A3%D8%B3%D9%85%D8%A7%D9%84%D9%8A%D8%A9&src=typed_query&f=live","https://twitter.com/albuflasa_isa/status/1634806956626984961",,,,,,,,,,,,,"17"
"1634806870048227330","2023-03-12T06:41:58.000Z","0","وبطبيعة الحال فإن تجربة مصادرة المؤسسات الخاصة والقيام بالتأميم يعني ضرب طبقة رأسمالية، ولكنها لا تستطيع ان تضرب الرأسمالية ولكنها تغدو لدى لينين أنها هي الاشتراكية.
إن الاشتراكيين الديمقراطيين الأوروبيين ينظرون لها بشكل آخر كشكل من أشكال دكتاتورية فئات صغيرة.",,,,,,,,,,,,"1634806924532232194","false",,,,,,,,,,,,,,,,,,,,,,,,,,,"1","https://twitter.com/iak_albuflasa/status/1634806923903082496","0","https://twitter.com/search?q=%D8%B1%D8%A3%D8%B3%D9%85%D8%A7%D9%84%D9%8A%D8%A9&src=typed_query&f=live","https://twitter.com/iak_albuflasa/status/1634806924532232194",,,,,,,,,,,,,"3"
"1634806870048227330","2023-03-12T06:41:57.000Z","0","عبرت العملية التحولية نحو السوق والضرائب وتراكم النقد لدى الدولة وتطوير المؤسسات الصناعية النوعية عن رأسمالية ناقصة، وعن إصلاح اقتصادي دون إصلاحات سياسية وفكرية في بُنية الحزب، لكن على العكس من ذلك تغدو أفكار لينين مدرسةً، وهي ستنمو عبر تجارب العالم الثالث المتخلف، وتجدُ في بعض…",,,,,,,,,,,,"1634806919205466113","false",,,,,,,,,,,,,,,,,,,,,,,,,,,"1","https://twitter.com/iak_albuflasa/status/1634806918500712448","0","https://twitter.com/search?q=%D8%B1%D8%A3%D8%B3%D9%85%D8%A7%D9%84%D9%8A%D8%A9&src=typed_query&f=live","https://twitter.com/iak_albuflasa/status/1634806919205466113",,,,,,,,,,,,,"4"
"1634806870048227330","2023-03-12T06:41:57.000Z","0","إن رأسمالية الدولة التي كانت رافعة التطور تنقلبُ لعقبة أمام التطور التقني وتنامي قوى الانتاج الحديثة، وكموديل لحركات التحرر الوطني العاصفة بالعالم الاستعماري، وتصيرُ بعدئذٍ نموذجاً متخلفاً وأداة لمساعدة القوى الرأسمالية الحكومية المحافظة في دول أخرى.",,,,,,,,,,,,"1634806918500712448","false",,,,,,,,,,,,,,,,,,,,,,,,,,,"1","https://twitter.com/iak_albuflasa/status/1634806917829648385","0","https://twitter.com/search?q=%D8%B1%D8%A3%D8%B3%D9%85%D8%A7%D9%84%D9%8A%D8%A9&src=typed_query&f=live","https://twitter.com/iak_albuflasa/status/1634806918500712448",,,,,,,,,,,,,"3"
"1634806870048227330","2023-03-12T06:41:57.000Z","0","…الاختلافات الطبقية الروسية واستقطابها في استمرار رأسمالية الدولة الشمولية حتى الآن غير القادرة على الدخول في الرأسمالية الحرة بشكلٍ كلي، وبقاء التناقض الرأسمالي في أقلية هائلة الثراء وأغلبية شعبية فقيرة.",,,,,,,,,,,,"1634806917829648385","false",,,,,,,,,,,,,,,,,,,,,,,,,,,"1","https://twitter.com/iak_albuflasa/status/1634806917036900354","0","https://twitter.com/search?q=%D8%B1%D8%A3%D8%B3%D9%85%D8%A7%D9%84%D9%8A%D8%A9&src=typed_query&f=live","https://twitter.com/iak_albuflasa/status/1634806917829648385",,,,,,,,,,,,,"4"
"1634806870048227330","2023-03-12T06:41:56.000Z","0","إن العبارات المتخوفة من الفلاحين الصغار والبرجوازية الصغيرة المنشأُ الموهومُ لعودةِ الرأسمالية- التي يذكرها لينين في خطابه السابق الذكر- لا تجدُ أن المصدرَ الحقيقيَّ لعودةِ الرأسمالية الخاصة هو عبر رأسمالية الدولة ذاتها، وبقيادة البرجوازيين الصغار الحكام، لكنهم كمناضلين تماهوا…",,,,,,,,,,,,"1634806914423959554","false",,,,,,,,,,,,,,,,,,,,,,,,,,,"1","https://twitter.com/iak_albuflasa/status/1634806913799008256","0","https://twitter.com/search?q=%D8%B1%D8%A3%D8%B3%D9%85%D8%A7%D9%84%D9%8A%D8%A9&src=typed_query&f=live","https://twitter.com/iak_albuflasa/status/1634806914423959554",,,,,,,,,,,,,"2"
"1634806870048227330","2023-03-12T06:41:54.000Z","0","…الاقتصادي، عبر إعادة المؤسسات الاقتصادية الخاصة وتكوين القطاع العام القائد، وتشكيل تجربة ديمقراطية متنوعة، لكن مثل هذه السياسة تعني انهيار الأفكار الاشتراكية الحكومية الشمولية وزوال هيمنة رأسمالية الدولة التي غدتْ لها مصالح كبيرة وبيروقراطية هائلة صاعدة تتحكم في دولةٍ ضخمة…",,,,,,,,,,,,"1634806908396748800","false",,,,,,,,,,,,,,,,,,,,,,,,,,,"1","https://twitter.com/iak_albuflasa/status/1634806907700428801","0","https://twitter.com/search?q=%D8%B1%D8%A3%D8%B3%D9%85%D8%A7%D9%84%D9%8A%D8%A9&src=typed_query&f=live","https://twitter.com/iak_albuflasa/status/1634806908396748800",,,,,,,,,,,,,"4"
"1634806870048227330","2023-03-12T06:41:54.000Z","0","…الجماعية حيث تُصادر المُلكياتُ الفلاحية الصغيرة، وهذه سوف يستكملها ستالين، بتوسع الاستبداد الدموي، فدكتاتوريةُ البرجوازيةِ الصغيرة التي تبدأُ من لينين تتوسعُ لدى ستالين مقيمةً رأسمالية دولة كلية، فكلٌ منهما يكملُ الآخر.",,,,,,,,,,,,"1634806907029409795","false",,,,,,,,,,,,,,,,,,,,,,,,,,,"1","https://twitter.com/iak_albuflasa/status/1634806906354122754","0","https://twitter.com/search?q=%D8%B1%D8%A3%D8%B3%D9%85%D8%A7%D9%84%D9%8A%D8%A9&src=typed_query&f=live","https://twitter.com/iak_albuflasa/status/1634806907029409795",,,,,,,,,,,,,"1"
"1634806870048227330","2023-03-12T06:41:52.000Z","0","(قال لينين في خطابه الموجه للمؤتمر العاشر للحزب الشيوعي الروسي في آذار عام 1921، حول ضرورة التعاون مع العوامل الرأسمالية الداخلية والخارجية، «إننا الآن في مرحلة تحول، وثورتنا محاطة من قبل بلدان رأسمالية.",,,,,,,,,,,,"1634806900146556928","false",,,,,,,,,,,,,,,,,,,,,,,,,,,"1","https://twitter.com/iak_albuflasa/status/1634806899437707264","0","https://twitter.com/search?q=%D8%B1%D8%A3%D8%B3%D9%85%D8%A7%D9%84%D9%8A%D8%A9&src=typed_query&f=live","https://twitter.com/iak_albuflasa/status/1634806900146556928",,,,,,,,,,,,,"10"
"1634806870048227330","2023-03-12T06:41:52.000Z","0","…رأسمالية، لا تنفي رأسماليةَ الدولة ولكن تجعلها عمليةً في جوانب اقتصادية واجتماعية ضرورية بدلاً من هلاكِها بسببِ انتفاضةِ الجمهور الطليعي العمالي ضدها والخسائر البشرية الرهيبة التي سببتها.",,,,,,,,,,,,"1634806899437707264","false",,,,,,,,,,,,,,,,,,,,,,,,,,,"1","https://twitter.com/iak_albuflasa/status/1634806898732986370","0","https://twitter.com/search?q=%D8%B1%D8%A3%D8%B3%D9%85%D8%A7%D9%84%D9%8A%D8%A9&src=typed_query&f=live","https://twitter.com/iak_albuflasa/status/1634806899437707264",,,,,,,,,,,,,"1"
"1634806870048227330","2023-03-12T06:41:52.000Z","0","قال أحدُ الرأسماليين المثقفين الروس في أثناء تلك التحولات العاصفة: إن لينين يقوم بإنشاء رأسمالية متطورة وبوسائل دكتاتورية وهو أمرٌ نعجزُ عنه نحن.

تراجعُ الخيالِ الاشتراكي",,,,,,,,,,,,"1634806898041016321","false",,,,,,,,,,,,,,,,,,,,,,,,,,,"1","https://twitter.com/iak_albuflasa/status/1634806897395089410","0","https://twitter.com/search?q=%D8%B1%D8%A3%D8%B3%D9%85%D8%A7%D9%84%D9%8A%D8%A9&src=typed_query&f=live","https://twitter.com/iak_albuflasa/status/1634806898041016321",,,,,,,,,,,,,"4"
"1634806870048227330","2023-03-12T06:41:50.000Z","0","ومنذ البداية كان مدركاً لطبيعة النظام الذي يؤسسه، قال في سنة 1918 في اللجنة المركزية: إننا نبني اليوم رأسماليةَ الدولة فعلينا أن نطبق وسائل المراقبة التي تسعملها الطبقاتُ الرأسمالية).",,,,,,,,,,,,"1634806890499547136","false",,,,,,,,,,,,,,,,,,,,,,,,,,,"1","https://twitter.com/iak_albuflasa/status/1634806889773948928","0","https://twitter.com/search?q=%D8%B1%D8%A3%D8%B3%D9%85%D8%A7%D9%84%D9%8A%D8%A9&src=typed_query&f=live","https://twitter.com/iak_albuflasa/status/1634806890499547136",,,,,,,,,,,,,"1"
"1634806870048227330","2023-03-12T06:41:50.000Z","0","لكن هذا الرجل صاحب المشروع الدكتاتوري النهضوي مرهف لشعيرات التحول، فحين رأى تجاوز المرحلة السابقة وكم الدمار والتخلف والضحايا، تبدل عن هدفه في إزالة الطبقات، وتحول بنفسه لرئيس نظام رأسمالية الدولة.",,,,,,,,,,,,"1634806889773948928","false",,,,,,,,,,,,,,,,,,,,,,,,,,,"1","https://twitter.com/iak_albuflasa/status/1634806889149022209","0","https://twitter.com/search?q=%D8%B1%D8%A3%D8%B3%D9%85%D8%A7%D9%84%D9%8A%D8%A9&src=typed_query&f=live","https://twitter.com/iak_albuflasa/status/1634806889773948928",,,,,,,,,,,,,"1"
"1634806870048227330","2023-03-12T06:41:48.000Z","0","عمل لينين على تجذير الاشتراكية الدكتاتورية، وهزيمة الاشتراكية الديمقراطية، وعلى تصعيد رأسمالية الدولة وعلى الدولة القومية الروسية.
منذ البداية في (ما العمل) أكدَ ضرورة وجود حزب دكتاتوري، يعمل على إسقاط النظام وإحلال الاشتراكية فيه.",,,,,,,,,,,,"1634806882345861120","false",,,,,,,,,,,,,,,,,,,,,,,,,,,"1","https://twitter.com/iak_albuflasa/status/1634806881641267201","0","https://twitter.com/search?q=%D8%B1%D8%A3%D8%B3%D9%85%D8%A7%D9%84%D9%8A%D8%A9&src=typed_query&f=live","https://twitter.com/iak_albuflasa/status/1634806882345861120",,,,,,,,,,,,,"3"
"1627673677960732673","2023-02-20T14:17:00.000Z","94","How to tell if your MacBook💻 has memory issues",,,,,,,,,,,,"1627673677960732673","false",,,,,,,,,,,,,,,,,,,,,,,,,,,"19",,"25","https://twitter.com/search?q=%D8%B1%D8%A3%D8%B3%D9%85%D8%A7%D9%84%D9%8A%D8%A9&src=typed_query&f=live","https://twitter.com/cleanmymac/status/1627673677960732673",,,,,,,,,,,,,"381393"
"1635467367995289600","2023-03-14T02:26:20.000Z","61","💸📉 - 📰 فاينانشيال تايمز: الرأسمالية الأمريكية ""تنهار أمام أعيننا"" ، كما قال الرئيس التنفيذي لشركة Citadel ، كين غريفين

  ، مؤسس صندوق  Citadel ، يقول إن حزمة الإنقاذ التي قدمها البنك المركزي الأمريكي لبنك وادي السيليكون تظهر أن الرأسمالية الأمريكية"" تنهار أمام أعيننا "". https://t.co/z4vcYM8J6b",,,,,,,,,,,,"1635467367995289600","false","https://pbs.twimg.com/media/FrJY53iaEAAZhzw.jpg","photo",,,,,,,,,,,,,,,,,,,,,,,,,"3",,"13","https://twitter.com/search?q=%D8%A7%D9%84%D8%B1%D8%A3%D8%B3%D9%85%D8%A7%D9%84%D9%8A%D8%A9&src=typed_query&f=live","https://twitter.com/annan_85/status/1635467367995289600",,,,,,,,,,,,,"2728"
"1635454082600108033","2023-03-14T01:36:39.000Z","0","@AsharqNewsBrk 🇺🇸 بايدن :

لن يتم حماية المستثمرين الذين استثمروا في هذه البنوك، لقد خاطروا بوعي، لم يكن هناك مايبرر المخاطرة.. هذه هي الطريقة التي تعمل بها الراسمالية.",,,,,,,,,,,,"1635454865643012099","false",,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://twitter.com/AsharqNewsBrk/status/1635454082600108033","0","https://twitter.com/search?q=%D8%A7%D9%84%D8%B1%D8%A3%D8%B3%D9%85%D8%A7%D9%84%D9%8A%D8%A9&src=typed_query&f=live","https://twitter.com/cOmkkd6kwTD3fMM/status/1635454865643012099",,,,,,,"1248607013241638912","الشرق عاجل Asharq Breaking","AsharqNewsBrk",,,,"29"
"1635451386132299777","2023-03-14T01:22:50.000Z","6","في الاقتصاد
انهيار وإفلاس ثالث بنك في امريكا في اسبوع
مع ديون امريكا التي تجاوزت ٣٠ تريليون دولار
هذه اقتصاد الراسمالية التي ينجو فيه الكبار ويسحق فيها الصغار

نحمد الله على اقتصادنا المزدهر ونسبة النمو العالمية َفي ظل قيادتنا الرشيدة وسماحة ديننا دين العدل والرحمة

دام عزك ياوطن",,,,,,,,,,,,"1635451386132299777","false",,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,"2","https://twitter.com/search?q=%D8%A7%D9%84%D8%B1%D8%A3%D8%B3%D9%85%D8%A7%D9%84%D9%8A%D8%A9&src=typed_query&f=live","https://twitter.com/AbwalwlydAltwyl/status/1635451386132299777",,,,,,,,,,,,,"100"
"1635363898751844352","2023-03-14T01:09:55.000Z","0","@amhfarraj هذا صحيح لكن إعادة البناء أكثر تكلفة وأطول مدة وأكبر تحدي أفلست بسبب الرأسمالية والديون العالية والعدم الالتزام بالسداد وتراكم التكاليف الربوية",,,,,,,,,,,,"1635448137480384512","false",,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://twitter.com/amhfarraj/status/1635363898751844352","0","https://twitter.com/search?q=%D8%A7%D9%84%D8%B1%D8%A3%D8%B3%D9%85%D8%A7%D9%84%D9%8A%D8%A9&src=typed_query&f=live","https://twitter.com/bnadreek/status/1635448137480384512",,,,,,,"707948410654089216","أحمد الفراج","amhfarraj",,,,"3027"
"1635447489057759235","2023-03-14T01:07:21.000Z","0","#السعودية #أخبار_السعودية #أنباؤنا تنظيم ملتقى «المشاريع الرأسمالية لمدينة جازان للصناعات الأساسية والتحويلية»
https://t.co/WdWKXnVDno","السعودية","أخبار_السعودية","أنباؤنا",,,,,,,,,"1635447489057759235","false",,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,"0","https://twitter.com/search?q=%D8%A7%D9%84%D8%B1%D8%A3%D8%B3%D9%85%D8%A7%D9%84%D9%8A%D8%A9&src=typed_query&f=live","https://twitter.com/anbaunacom/status/1635447489057759235","anbauna.com/archives/12978…","https://www.anbauna.com/archives/129788?feed_id=44266&_unique_id=640fc8c909fa8","https://t.co/WdWKXnVDno",,,,,,,,,,"207"
"1635443789824155648","2023-03-14T01:05:42.000Z","10","@Eyaaaad 🇺🇸 بايدن :

لن يتم حماية المستثمرين الذين استثمروا في هذه البنوك، لقد خاطروا بوعي، لم يكن هناك مايبرر المخاطرة.. هذه هي الطريقة التي تعمل بها الراسمالية.",,,,,,,,,,,,"1635447073045729283","false",,,,,,,,,,,,,,,,,,,,,,,,,,,"1","https://twitter.com/Eyaaaad/status/1635443789824155648","0","https://twitter.com/search?q=%D8%A7%D9%84%D8%B1%D8%A3%D8%B3%D9%85%D8%A7%D9%84%D9%8A%D8%A9&src=typed_query&f=live","https://twitter.com/cOmkkd6kwTD3fMM/status/1635447073045729283",,,,,,,"252992709","إياد الحمود","Eyaaaad",,,,"3135"
"1635445533480296449","2023-03-14T01:02:20.000Z","0","بتخسر الشركات والحكومات الرأسمالية لأن وقودها بالنظام العالمي الجديد هو الهرمونات ، اتزوكي أصملوا يا قوم وحافظوا على عقولكم يارجال",,,,,,,,,,,,"1635446228564471808","false",,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://twitter.com/BoatThirty_/status/1635445533480296449","0","https://twitter.com/search?q=%D8%A7%D9%84%D8%B1%D8%A3%D8%B3%D9%85%D8%A7%D9%84%D9%8A%D8%A9&src=typed_query&f=live","https://twitter.com/BoatThirty_/status/1635446228564471808",,,,,,,,,,,,,"20"
"1635445662639874050","2023-03-14T01:00:59.000Z","0","@soos_3 الرأسمالية دمرتنا",,,,,,,,,,,,"1635445889463451649","false",,,,,,,,,,,,,,,,,,,,,,,,,,,"1","https://twitter.com/soos_3/status/1635445662639874050","0","https://twitter.com/search?q=%D8%A7%D9%84%D8%B1%D8%A3%D8%B3%D9%85%D8%A7%D9%84%D9%8A%D8%A9&src=typed_query&f=live","https://twitter.com/tariq_salim777/status/1635445889463451649",,,,,,,"1164017532120031233","محمد™️⁦","soos_3",,,,"52"
"1635444512599228417","2023-03-14T00:55:31.000Z","0","على خطى هتلر بالثلاثين القرن الماضي راح اصدر كتاب قريبا باسم ""دش نضالي"" واتكلم فيه عن النضال المستميت ضد الراسمالية وتسليع الانسان",,,,,,,,,,,,"1635444512599228417","false",,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,"0","https://twitter.com/search?q=%D8%A7%D9%84%D8%B1%D8%A3%D8%B3%D9%85%D8%A7%D9%84%D9%8A%D8%A9&src=typed_query&f=live","https://twitter.com/Uchihahomd/status/1635444512599228417",,,,,,,,,,,,,"143"
"1635342799687286784","2023-03-14T00:40:39.000Z","27","هل هو إنهيار فعلا أم دمج ( الرأسمالية الشاملة ) 

اشترى بنك HSBC فرع بنك السيليكون فالي في المملكة المتحدة بدولار واحد.",,,,,,,,,,,,"1635440770093142016","false",,,,,,,,,,,,,,,,,,,,,,,,,,,"3","https://twitter.com/Mohammadtajdeed/status/1635342799687286784","9","https://twitter.com/search?q=%D8%A7%D9%84%D8%B1%D8%A3%D8%B3%D9%85%D8%A7%D9%84%D9%8A%D8%A9&src=typed_query&f=live","https://twitter.com/Mohammadtajdeed/status/1635440770093142016",,,,,,,,,,,,,"3889"
"1635435538441224194","2023-03-14T00:27:44.000Z","0","احنا لازم نضع حد لحاجتين الرأسمالية والبيروقراطية الإدارية",,,,,,,,,,,,"1635437521021673472","false",,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://twitter.com/asserk92/status/1635435538441224194","0","https://twitter.com/search?q=%D8%A7%D9%84%D8%B1%D8%A3%D8%B3%D9%85%D8%A7%D9%84%D9%8A%D8%A9&src=typed_query&f=live","https://twitter.com/asserk92/status/1635437521021673472",,,,,,,,,,,,,"46"
"1635434712201150464","2023-03-14T00:16:34.000Z","0","الرأسماليه المشروع الرئيسي للمليار الذهبي، اداة للتحكم في كل شئ حتي الهواء، حرب وضعتها الحكومات ونفذها الافراد وعصفت بكبار الحكومات حتي  التي تضع لها حدا وتكونت الازمات واخرها افلاس 3 بنوك
امريكيه وهي من كبار الدول الرأسماليه
خطر الافلاس يطارد الشركات القويه فتفوم بخفض المصروفات",,,,,,,,,,,,"1635434712201150464","false",,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,"0","https://twitter.com/search?q=%D8%A7%D9%84%D8%B1%D8%A3%D8%B3%D9%85%D8%A7%D9%84%D9%8A%D8%A9&src=typed_query&f=live","https://twitter.com/elsanour/status/1635434712201150464",,,,,,,,,,,,,"42"
"1635421441045970944","2023-03-13T23:37:30.000Z","0","@normz0_ الراسماليه خطر دامس واجب محيها من العالم يجب ان نجعل راس المال مقيد بالشرع فلا نستعمله فيما لا يرضي الله عزوجل كالقمار والربا",,,,,,,,,,,,"1635424879947177984","false",,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://twitter.com/normz0_/status/1635421808634523649","0","https://twitter.com/search?q=%D8%A7%D9%84%D8%B1%D8%A3%D8%B3%D9%85%D8%A7%D9%84%D9%8A%D8%A9&src=typed_query&f=live","https://twitter.com/Capitano_M14/status/1635424879947177984",,,,,,,"1361329089043451913","نورمان+|GT","normz0_",,,,"272"
"1635077957076291586","2023-03-13T23:32:15.000Z","0","@To_do55 @super3elwa العقلية الرأسمالية مخلياك مش عارف تقدر أي حاجة غير الفلوس والشغل 
شغل الست في البيت مش ""job"" واعتباره كدا دا تقليل منها",,,,,,,,,,,,"1635423556765876228","false",,,,,,,,,,,,,,,,,,,,,,,,,,,"0","https://twitter.com/To_do55/status/1635338022450515970","0","https://twitter.com/search?q=%D8%A7%D9%84%D8%B1%D8%A3%D8%B3%D9%85%D8%A7%D9%84%D9%8A%D8%A9&src=typed_query&f=live","https://twitter.com/MAabdelall/status/1635423556765876228",,,,,,,"740189114692173824","YourToDolist","To_do55","1437150072366641153","علوة","super3elwa","22"
"1635421441045970944","2023-03-13T23:25:18.000Z","0","@Capitano_M14 رايك في الراسمالية",,,,,,,,,,,,"1635421808634523649","false",,,,,,,,,,,,,,,,,,,,,,,,,,,"1","https://twitter.com/Capitano_M14/status/1635421441045970944","0","https://twitter.com/search?q=%D8%A7%D9%84%D8%B1%D8%A3%D8%B3%D9%85%D8%A7%D9%84%D9%8A%D8%A9&src=typed_query&f=live","https://twitter.com/normz0_/status/1635421808634523649",,,,,,,"503757487","Bander 🇸🇦⭐️⭐️⭐️","Capitano_M14",,,,"328"
"1635417659562160129","2023-03-13T23:08:49.000Z","0","كل ما حطيت راسي بمكان نمت
ما فيه مبرر لنومي ذا الا الرأسماليه والدراسه والماسونيه والقدرات 
:/اللهم أنقذني ولا ارزقني صبرًا عشان اتحمل",,,,,,,,,,,,"1635417659562160129","false",,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,"0","https://twitter.com/search?q=%D8%A7%D9%84%D8%B1%D8%A3%D8%B3%D9%85%D8%A7%D9%84%D9%8A%D8%A9&src=typed_query&f=live","https://twitter.com/QPcdjc/status/1635417659562160129",,,,,,,,,,,,,"41"
"1635417303256006656","2023-03-13T23:07:24.000Z","1","كمية الشباب لي يعيشو بالطبيب النفسي و يرقدوا بالدوايات، كفيلة بش تفهمكم انو الإكتئاب موش لعبة و الضغط المسلط علينا موش مجرد وهم في ريوسنا، و انو عصر المادة (الرأسمالية) يخلفلنا في دمار نفسي رهيب و انو الحكاية اكبر من توضى و صلي و تاكل و تشرب شناقصك.",,,,,,,,,,,,"1635417303256006656","false",,,,,,,,,,,,,,,,,,,,,,,,,,,"2",,"0","https://twitter.com/search?q=%D8%A7%D9%84%D8%B1%D8%A3%D8%B3%D9%85%D8%A7%D9%84%D9%8A%D8%A9&src=typed_query&f=live","https://twitter.com/Haider_Zidi/status/1635417303256006656",,,,,,,,,,,,,"89"
"1635413351600906240","2023-03-13T22:52:40.000Z","0","معقول عوامل التعرية الها علاقة ؟ 

ولا الرأسمالية والاشتراكية بلعبوا دور في اللي بصير ؟",,,,,,,,,,,,"1635413597978517507","false",,,,,,,,,,,,,,,,,,,,,,,,,,,"1","https://twitter.com/IamSomeone22/status/1635413351600906240","0","https://twitter.com/search?q=%D8%A7%D9%84%D8%B1%D8%A3%D8%B3%D9%85%D8%A7%D9%84%D9%8A%D8%A9&src=typed_query&f=live","https://twitter.com/IamSomeone22/status/1635413597978517507",,,,,,,,,,,,,"119"
"1635413544366915584","2023-03-13T22:52:28.000Z","6","لن يكون المستثمرون في البنوك محميين - فهم يخاطرون عن قصد ، وعندما لا تسدد المخاطرة يخسر المستثمرون أموالهم: ""هذه هي الطريقة التي تعمل بها الرأسمالية
بايدن",,,,,,,,,,,,"1635413544366915584","false",,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,"0","https://twitter.com/search?q=%D8%A7%D9%84%D8%B1%D8%A3%D8%B3%D9%85%D8%A7%D9%84%D9%8A%D8%A9&src=typed_query&f=live","https://twitter.com/Jamal_Bin_Hejaz/status/1635413544366915584",,,,,,,,,,,,,"771"
"1635412052381696000","2023-03-13T22:46:32.000Z","0","لا تجتهد عشان تلحق القطار، يمكن اللي بالقطار بشر ما تناسبك، او المحطه التاليه مجرد ضياع لوقتك، الافضل تسير بالطريقه اللي تعجبك و تشوف انها راح توصلك لغايتك، و كىىىم الرأسمالية.",,,,,,,,,,,,"1635412052381696000","false",,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,"1","https://twitter.com/search?q=%D8%A7%D9%84%D8%B1%D8%A3%D8%B3%D9%85%D8%A7%D9%84%D9%8A%D8%A9&src=typed_query&f=live","https://twitter.com/_morie_y95/status/1635412052381696000",,,,,,,,,,,,,"39"
"1635410813036154882","2023-03-13T22:41:36.000Z","0","اللي قاعد يصير كله من الرأسمالية",,,,,,,,,,,,"1635410813036154882","false",,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,"0","https://twitter.com/search?q=%D8%A7%D9%84%D8%B1%D8%A3%D8%B3%D9%85%D8%A7%D9%84%D9%8A%D8%A9&src=typed_query&f=live","https://twitter.com/dollybby_/status/1635410813036154882",,,,,,,,,,,,,"11"
