created_at,full_text,favorite_count,view_count,reply_count,retweet_count
2023-03-13T20:33:46.000Z,"وائل زيادة رئيس شركة زيلا كابيتال: لما أمريكا بتتحط في موقف إنهم ينقذوا الاقتصاد أو يرموا أساسيات الرأسمالية بيعطلوا وقرارهم بيكون بطئ.
#كلمة_أخيرة",3,2156.0,0,0
2023-03-13T20:27:44.000Z,عندي كلام كثير بس ماسكه نفسي، قاتل الله الرأسمالية.,0,279.0,0,0
2023-03-13T20:24:32.000Z,"خلال هذا الاسبوع فقط
إفلاس عدة بنوك 
#Silvergate أفلس
#SVB أفلس
#signature أفلس
#first republic Bank -في المخاض
نحن نرى الأن #نهاية_الرأسمالية
أزمة ليمان براذرز سنة 2008 ستصبح شيئ صغير بالمقارنة بما سيحصل خلال الايام القادمة https://t.co/qlvJUWKFsJ",0,284.0,0,0
2023-03-13T20:17:46.000Z,الرأسمالية ناويه تزعلني اكثر,1,140.0,0,0
2023-03-13T16:15:00.000Z,"On Friday, the FDIC – the government regulator in charge – took control of Silicon Valley Bank's assets.

Over the weekend, it did the same with Signature Bank.

Here's what comes next:",17195,7151262.0,2897,2826
2023-03-13T15:21:20.000Z,"زينة شباب البلد يا أحمد 🖤.
#الحرية_لأحمد_مناصرة  #نزع_الطفولة https://t.co/R3f19PABhY",286,10784.0,6,82
2023-03-12T12:24:08.000Z,سلامات ساوندكلاود صار فيه اشتراك؟ على وش شوفة النفس وأنا لو كتبت بوس الواوا شغلها بصوت ناصر القصبي,1366,282601.0,80,80
2023-03-06T12:29:00.000Z,"This app uncovers 🕵🏻‍♀️all sleeping agents on your Mac: adware scripts, cryptocurrency miners, keyloggers. etc. ⭐️Download the free version",23,62871.0,6,0
2023-03-13T20:17:34.000Z,@IbrahimKanaan @SecYellen زيد عليون انو بايدن قال على المسثمرين في البنك تحمل الخسائر وليس المودع هيدا نظام الرأسمالية . مستثمر يعني صاحب او شريك او عضو ادارة بالبنك فا بلبنان نظامك  لي بدكون تحافظو علي هرب رأسمالو و مصرياتو و بدو يحمل العالم الخسارة,0,9.0,0,0
2023-03-13T20:13:30.000Z,"#بننن_
مش مصدقه اني عندي الإحباط ده كله ف الويك اند، ربنا ياخد الرأسماليه",0,1.0,0,0
2023-03-13T20:11:59.000Z,"وائل زيادة رئيس شركة زيلا كابيتال: لما أمريكا بتتحط في موقف إنهم ينقذوا الاقتصاد أو يرموا أساسيات الرأسمالية بيعطلوا وقرارهم بيكون بطئ.
#كلمة_أخيرة",3,176.0,0,0
2023-03-13T20:08:22.000Z,ما زلت أعتقد أن #الرأسمالية لا تعرف الرحمة وإن لم ترتفع أسعار الاسمنت خلال سنتين من الآن فسوف أتوب الى الله من هذا الكفر!!!,0,37.0,0,0
2023-03-13T20:08:18.000Z,"@Malmakaleh1 بالعكس الرأسمالية تعطي كل ذي حق حقه، وتفرق بين المتميز وغير المتميز، وبدونها سيقف الإنتاج والإبداع والاختراعات والصناعات.
الرأسمالية تفترض أن الغني قد وصل إلى غناه بجهده وتميزه وعرق جبينه، وبأن الفقير أصبح فقيراً بركوده وعدم تطلعه إلى التميز.",1,44.0,0,0
2023-03-13T20:08:16.000Z,"@saadeh_ab ""اشتراكية الأغنياء"". هي النيوليبرالية  فعليا مرحلة تحويل الدولة إلا أداة أدارة شؤون ومصالح الرأسماليين المحتكرين بعد إقصاء اي ممثلين فعليين للطبقات السفلى. مرحلة متقدمة من الرأسمالية بعد سحق تاريخي للحركات المناهضة لها او التي حتى تتناقض معها بوتيرة اقل.احتكار سياسي.",7,198.0,2,0
2023-03-13T20:02:56.000Z,"٤ - دراسة مخاطر أسعار الصرف الناجمة عن التقلّب في أسعار الصرف بين العملات .
٥ - المعرفة الوافية لمختلف أنواع العقارات ومزايا وعيوب كل منهما . 
٦ - دراسة المكاسب الرأسمالية في إرتفاع قيمة الأصل ( النمو في سعر العقار ) .
٧ - معرفة العائد الإيرادات الشهرية المحققة من التأجير .",1,120.0,1,0
2023-03-13T20:01:30.000Z,لعن الله الرأسمالية,0,39.0,0,0
2023-03-13T19:55:29.000Z,@marcusCHPXV1 فلنتظر الأحداث القادمة سوف تحدد مصير الرأسمالية بالانهيار او البقاء.,1,11.0,1,0
2023-03-13T19:54:07.000Z,سلامك النفسي انت مش خسرانه بسبب الرأسمالية ولا الاستهلاكية ولا عشان انت شغال ١٠ ساعات ف اليوم .. انت خسرانه عشان انت عبيط,5,248.0,0,0
2023-03-13T19:53:24.000Z,@Alyaayasser123 اخويا مناهض الرأسمالية وزعيم البساطة ♥️😅,0,60.0,1,0
2023-03-13T19:34:11.000Z,"في بلد الرأسمالية، أفلس مصرف فعُعزلت إدارته وحُجز على أموال حاملي الأسهم فيه وسُيّلت حساباتهم لتسديد العجز من دون اللجوء إلى أموال دافعي الضرائب.
لكن في بلد اللادولة، لبنان، يُدعم أصحاب المصارف في حجزهم على أموال الناس، ويعملون مع السلطة لدفع الخسائر من أموال الناس.",2,47.0,0,0
2023-03-13T19:27:39.000Z,"@shafiee_ola أنتي عندك عقدة من الدين؟
الخطاب الديني المتوازن والذي يقدم مصالح الشعوب هو اصلاح للحياة العامة للمجتمعات ومصدر إلهام لبقية الشعوب من أجل الانعتاق من بوتقة الرأسمالية والمثلية وغيرها من النظم الفاسدة اليوم أو الساءرة في طريق الفساد والانحراف..",0,52.0,0,0
2023-03-13T19:26:34.000Z,حزب التخلف و الرأسمالية,3,196.0,1,0
2023-03-13T19:20:25.000Z,الرأسمالية جالسة تقضي على روحانية رمضان و ياخوفي كلها كم سنة و يتحول لكرنفال سنوي و ننسى انه شهر عبادة,14,2478.0,2,3
2023-03-13T19:16:56.000Z,@Malmakaleh1 اللعنه على ايلون ماسك وعلى الراسماليه وعلى امريكا واليهود,1,23.0,0,0
2023-03-13T19:13:05.000Z,ملعونه الرأسمالية والله,3,77.0,0,0
2023-03-13T19:09:09.000Z,"واضاف بايدن:
 إن أولئك الذين استثمروا في #بنك_سيليكون_فالي  و #بنك_سيغنتشر المنهارين لن يكونوا محميين.
لانهم  خاطروا عن قصد وعندما لا تؤتي هذه المخاطرة ثمارها، يخسر #المستثمر أمواله. 

هذه هي الطريقة التي تعمل بها #الرأسمالية .

https://t.co/crE1yMW5IY",2,5043.0,1,4
2023-03-13T13:17:00.000Z,"Pres. Biden says those who invested in failed Silicon Valley Bank and Signature Bank will not be protected: “They knowingly took a risk and when the risk didn’t pay off, investors lose their money. That’s how capitalism works.” https://t.co/HWi82gAbJP https://t.co/3hVKFJqmZt",13589,5532643.0,954,1914
2023-03-13T19:01:14.000Z,لو ماكنت كسولة واعبد الرأسمالية كان سويت asmr اكل متأكدة بيضرب,0,113.0,0,0
2023-03-13T18:51:00.000Z,"@amal19895000 @maramkallam ( ياأيها الذين آمنوا اتقوا الله وذروا ما بقي من الربا إن كنتم مؤمنين فإن لم تفعلوا فأذنوا بحرب من الله ورسوله ).
إنه الربا  ....ستنهزم الرأسمالية المتوحشة ولاينفع الناس إلا دين الله  .",1,23.0,0,0
2023-03-13T18:48:28.000Z,"ثبت بعين اليقين، فشل الرأسمالية الغربية
ترقبوا توسع الحرب العالمية الثالثة المندلعة في أوكرانيا نحو ساحات أخرى 
#الحرب_3_العالمية 
#بنك_سيليكون_فالي https://t.co/ibbQEssE79",2,206.0,0,1
2023-03-13T18:47:54.000Z,@lordYa_ رايك في الراسمالية,0,28.0,1,0
2023-03-13T18:45:39.000Z,"التقارير عن انهيار البنوك الامريكية القائمة على عملة التجارة العالمية والتي بها استثمارات الكثير من الدول..
فتحت ثقبا للاطلاع من خلاله على مهزلة الرأسمالية الليبرالية في كيفية التعامل مع أقوات الشعوب..
سبب الأنهيار حسب التقارير..هو المقامرة في استثمارات غير مضمونة بسبب الجشع",0,234.0,0,0
2023-03-13T18:44:46.000Z,"عسل رحت كوفي بشتري منهم بن وقال بعطيك عينه اول جربي اذا ضبطت معك الطحنه تعالي اشتري من عندنا ☹️

عشق مراعاة ارتفاع الرأسماليه",3,865.0,1,0
2023-03-13T18:44:32.000Z,@ashraaf_alsaad يا شيخ/اشرف السعد طول عمرك بتطاول على جيش مصر لى اسباب سيكولوجية فيك لانك مزيف بدقن تدافع عن الرأسمالية على الرغم ان الاسلام يحرمها لانها تأكل اموال الفقراء,0,3.0,0,0
2023-03-13T18:38:08.000Z,@mahmodnagy الرأسمالية وما فعلته بجيلنا,2,82.0,0,0
2023-03-13T18:31:39.000Z,"ويُضافُ إلى رحمةِ اللهِ إحسان الرسول صلى الله عليه وسلم فتقول الصدِّيقةُ بنت الصدِّيق: ""كان يتكئ في حجري وأنا حائض ثُمَّ يقرأ القرآن"".

ثم يُقال المرأة ظُلِمت في هذا الدين!

لا و ربِّي،
ظلمتها الماديَّة و استعبدتها الرأسماليَّة، و تلاعبت بها النسويَّة و الذكوريَّة على حد سواء."")",38,390.0,2,0
2023-03-13T18:25:05.000Z,"🔴 اسهم البنوك الامريكية في هبوط شديد.

هنا يظهر جليا تأثير المركزية في النظام المالي.

و #البيتكوين يسير باتجاه صاعد، ليثبت مجددا انه بديل لانظمة الرأسمالية والتحكم المباشر في الاقتصاد.

انها اللامركزية وقت الازمات يا محترم ✍️

#BTC #Bitcoin 
#العملات_الرقميه",16,2069.0,1,1
2023-03-13T18:22:38.000Z,دوووووووق الرأسمالية يا فقير,0,42.0,0,0
2023-03-13T18:08:01.000Z,أن يعيشوا بشكل صحیح دون أن يكونوا مُسوخ من أجل المال والشهرة، وهذي حقارة الرأسمالية جعلت من خابي شخصية مشهورة تذكر الإنسان بفقدانه لتوازنه، وتحويله لحيوان ذو ذاكرة قصيرة، يضحك المشاهد بهستريا ويتمنى أن يعود لأصله، لبديهيته التي دمرها الإستهلاك، لكن المشاهد سيضحك فقط مثل المخدر ..,0,26.0,1,0
2023-03-13T18:06:05.000Z,"(بالاستخدام والتخطيط المناسبين) لتلبية الاحتياجات الملحة للجميع - مكافحة الجوع والمرض والأمية. لكن في ""نظام شمسي"" آخر ...
 أدت الأزمة الرأسمالية العالمية عام 1914 إلى صراع رهيب بين الحيوانات المفترسة. لم يكن لدى أي منهما خيار. الجميع ، من اسطنبول إلى لندن ، قاتلوا من أجل الحفاظ",12,158.0,1,2
2023-03-13T18:00:44.000Z,"الأمريكي. هذه هي الرأسمالية يا حبيبي. لن تكون جيدة في أي مكان. العالم كله في المقدمة.
والآن قد يكون الدولار ""ورقة خضراء قذرة"" ، لكن لا يقدمها الاحتياطي الفيدرالي ، بل من البنتاغون. سيتعين عليه التعامل مع القضايا.
السؤال الوحيد هو لمن وكيف وباسم ماذا؟
حتى الآن ، لا نرى سوى التناسخ",15,261.0,1,2
2023-03-13T18:00:01.000Z,"خلصت إحدى #الدراسات التي دقّقت في تفاصيل 100 من #كوارث #القرن_العشرين، إلى استنتاجٍ مفاده أنّه كان يمكن تجنّب 73% من وفيّات #الزلازل لو كانت #الاستعدادات و #الإنقاذ أفضل
https://t.co/nraax4mpSV
#الراسمالية #الاتحاد_السوفياتي #الولايات_المتحدة #الدفاع_المدني
#قاسيون",2,26.0,0,0
2023-03-13T17:58:30.000Z,لمن يتابع بشكل دقيق إنهيار القيم والأخلاق التقليدية والأعراف والتقاليد في الغرب خصوصاً والعالم عموما وجعل الإنسان مادة للاستهلاك، وسيطرة العقلية الرأسمالية على كل شيء في هذا العالم. وجعل الفردوس المنشود للإنسان هو ما يكسبه من مال وجاه لأجل الرفاهية الدنيوية المؤقتة من ملبس ومأكل,0,324.0,2,0
2023-03-12T06:41:48.000Z,لم يستطع لينين أن يكون إشتراكياً ديمقراطياً، فالاشتراكية الديمقراطية صالحةٌ للغرب، لدولٍ راحتْ تتطورُ في رأسمالية حديثة خلال خمسة قرون وأكثر، لدولٍ فيها صناديق الاقتراع والحريات الفكرية والسياسية والحب في الشوارع، فيما عاشتْ روسيا في إستبدادٍ مطلق، فلم يعرف الروسُ صناديقَ…,0,14.0,1,0
2023-03-12T06:18:19.000Z,فيما بعد قام شموليو رأسمالية الدولة في روسيا، القوميون الروسيون، كما سيظهرون في المجرى التاريخي لانحلال رأسمالية الدولة الشمولية الروسية، بالجمع بين هذه الماركسية الأوروبية مع استبداد الدولة المركزية، وإنتاج خليط نظري متناقض اسمه (الماركسية - اللينينية).,0,14.0,1,0
2023-03-12T06:18:18.000Z,رأسمالية غربية ترحل شرقاً حيث الاستنزاف والأرباح، وعمالة ورساميل ترحل غرباً، وحراك الرساميل هو السائد ذو المصلحة المسيطرة، بينما حراك العمال حراك فقر وبحث عن أجور أفضل، وحمل المعتقدات الدينية من مستوى إلى مستوى آخر مختلف مقلق وقيام اضطرابات عالمية بسبب ذلك.,0,1.0,1,0
2023-03-12T06:18:17.000Z,إرادة العقلنة تتناقض مع الغيبية والحدسية والأفكار غير المجربة المدروسة، سواءً أكانت اشتراكية أم رأسمالية شرقية رافضةً لأسس التشكيلة، ويكون نتاج ذلك فوضى ومشكلات لاعقلانية هائلة.,0,1.0,1,0
2023-03-12T06:18:14.000Z,ظهرت قوانينٌ جديدةٌ للرأسماليات الكونية، رأسماليةٌ غربية حرة قديمة وذات مستوى عريق من التقنية والمستوى المعيشي الجيد ومن السيطرة على البيئة، ورأسماليات شرقية متنوعة تسودُ فيها الحكوماتُ المسيطرة والمتحكمة في الإنتاج والتي تقومُ بالتخطيط وبفتحِ الأسواق معاً، وهذا بسبب تأخر نمو…,0,5.0,1,0
2023-03-12T06:18:13.000Z,إن رأسمالية كارل ماركس القديمة لم تعد تحكمها قوانين الربح الوسطي وعجز القوى الإنتاجية، لكن تحكمها قوانينُ العالم الواحد الذي صار كتلةً اقتصادية واحدة، متعددةَ المستويات؛ غربٌ غنٌّي مسيطرٌ وشرقٌ ناهض، ذو آفاق في الرأسمالية أكثر توسعاً وتقنية وفتوة وأقل تكلفة من رأسمالية الغرب…,0,1.0,1,0
2023-03-11T22:42:56.000Z,"تباين السياسات النقدية بين اليابان والصين وتباين أثرها بين دول العالم.

سلسلة من ٥ حلقات

اليابان من أكبر حلفاء أمريكا ومن أكثر الدول ارتباطا بالاقتصاد الأمريكي وسياستها المالية سياسة رأسمالية وتعاملاتها التجارية مع أمريكا بالدولار وهي من كبار مستثمري أذون الخزينة الأمريكية 
(١)",0,91.0,1,0
2023-03-11T22:33:54.000Z,@Kuwaitisfreeho1 @om_al7lween75 شكلج راسماليه قشره داخله علي طمع تبين تستولين علي مدخرات الوافدين الصعايده,0,13.0,0,0
2023-03-11T22:02:29.000Z,"@saadeh_ab وكأن هذا المثقف ""الليبرالي-الوسطي""، استنساخ لـ ""الكمبرادوري"" الصيني في القرن الثامن عشر، خلال حقبة حرب المخدرات التي كان العملاء الصينيون أدوات للاستعمار الأميركي والبريطاني، على شكل تجار وقوى رأسمالية وحكام إقطاعيين، مازالت جيناتهم حاضرة في مستعمرتي؛ تايوان وهونغ كونغ.",2,44.0,1,0
2023-03-11T21:56:28.000Z,@annan_85 تشكيل رأسماليه جديده تتعاون مع بوتين والصين وتبقى هي بالصدارة,1,103.0,0,0
2023-03-11T21:54:18.000Z,"@beersheva15 لطالما تمنيت لو بنت السعودية مدن للمهاجرين الأعاجم رأسمالية بحته ولكن ! 

- لا تدخلها إلا بتعلم و إتقان العربية ولا تتحدث إلا بها  .",0,44.0,0,0
2023-03-11T19:17:15.000Z,@CaptainOreo911 كلها اهداف راسمالية,1,143.0,0,0
2023-03-11T19:12:19.000Z,"#آراء_وتحليلات 
#محمدسيدرصاص

هل حصل تكوين لطبقة رأسمالية -  بورجوازية في سوريا المعاصرة؟

#نورث_برس

https://t.co/WqBTR8et5R",0,79.0,0,0
2023-03-11T16:13:08.000Z,@MohNasrawi هذول شكلهم موقفين على الصين ايام الستينات، ايام ماو، الحين الصين فيها راسمالية بنفس مستوى امريكا، امريكا فقط تحاربها لانه تمثل منافس اقتصادي لهم، ليس لانها شيوعية,0,184.0,2,0
2023-03-11T15:20:18.000Z,@muhydinlazikani فأرتك امبريالية راسمالية جشعة.🤣,0,28.0,0,0
2023-03-11T15:05:54.000Z,@l8xlil رأسماليه شقتنا شق,0,42.0,1,0
2023-03-11T14:57:52.000Z,@Ahmedtetto10 ما هو رأسمالية من غير قوانين تضمن حقوق الناس تبقى عبودية,1,160.0,1,0
2023-03-11T14:40:44.000Z,حاب اقول شي تراه تسريب هاذي المعلومات بشكل غير رسمي واضح انه شي متعمد لانه عشان لما ينزل القرار بشكل رسمي تكون الصدمة خفيفه وخلاص ممتصه والشارع راح يتقبل بالنهاية وانا اقولكم انه هاذي هي ( عقيدة الصدمة ) وهاذي عقيدة غربيه راسمالية اشوفها جالسه تطبق في الخليج بشكل كبير الله يعين..,0,7.0,0,0
2023-03-11T14:25:29.000Z,"🔥🔥🔥🔥🔥
الدنيا مولعة في امريكا و2008 حتتعاد بسيناريو اسوأ مع الفيدرالي الما عاوز ينزل اسعار الفائدة، ورعب العملاء الابتدو يسحبو اموالهم وحاجة آخر مخبازة 2008 مع شربوت الكساد الاعظم

😘 رأسمالية حلوة حلا",0,273.0,0,0
2023-03-11T14:21:00.000Z,"Silicon Valley Bank became the biggest US lender to collapse since 2008. 

@ScarletFu explains how a combination of its tech specialization and rising interest rates caused its downfall https://t.co/doFbe67R4d https://t.co/undgfHqXpu",145,76247.0,13,76
2023-03-11T12:52:59.000Z,@moronasir @jomo_mohamed بمعني رأسمالية الرعاية الاجتماعية؟ دي علاقتا شنو بصندوق النقد؟ الكلام دا كلو بيهمنا ليه و ليه برنامج صندوق النقد في قلب الثورة الان؟ لان السودان في نص البرنامج و التراجع مستحيل عملياً لكن #الميثاق_الثوري_لتأسيس_سلطة_الشعب ينص علي التراجع الكامل عن البرنامج (التكيف الهيكلي بدون… https://t.co/VKsbAaZ0d0,0,23.0,0,0
2023-01-30T23:02:44.000Z,"DENVER!!! Are You Ready To Learn How to Really Invest?

- In-Person Classrooms 

- Weekly Stock Picks

- 1-on-1 Support 

- Professional Instructors 

- &amp; More",34,427977.0,1,3
2023-03-11T12:16:00.000Z,"واحد من المواضيع المهمة بجديات 

يسبو في النظام الاشتراكي ويبو دولة رأسمالية 

شي شي ي جليل",4,455.0,0,1
2023-03-11T11:58:29.000Z,"ليبيين وسياسة لازم نحصل تعيين فالدولة حتى يلي عنده شغله وناجح فالقطاع الخاص تلقاه يلهت علي تعيين ليه ولمرته وصغاره 
وبعدها كلهم يسبو فالدولة يلي تعطي فيهم مرتبات بدون اي خدمه وعندهم كهرباء وتعليم وعلاج مجاني",26,2289.0,8,4
2023-03-11T11:47:30.000Z,"بناء على المعطيات في الصورة

هذا مثال على شركة غير صالحة للاستثمار

مع العلم أن الشركة أرباحها السنوية تتناقص من ٢٠١٢
و سجلت خسائر رأسمالية

ممكن تعطي فنياً

لكن أتكلم على بنود استثمار

فهي لا تصلح

من يقول لي ليه ؟! https://t.co/cZgJKJ5L7T",4,3913.0,6,1
2023-03-11T10:18:11.000Z,@ahmadovichz هي مش فكرة رأسمالية هما بيلعبو على نظرية أرمي خمستلاف طعم في البحر لحد ما تعرف تصطاد الحوت الكبير,2,472.0,1,0
2023-03-11T09:52:08.000Z,@sssaaammmaaa777 حتدعمي رأسمالية هندسة؟؟ 😰🤨,1,26.0,1,0
2023-03-11T09:50:10.000Z,"إلى أي مدى تبلغ قوة البيانات؟ وما رأسمالية المراقبة؟

#مختارات_أرقام
https://t.co/NEKHC9EC3y",7,5206.0,4,0
2023-03-11T09:29:45.000Z,"@mad_cast1 بسيطة لا حدا يزعل ترى الدنيا دوارة والقانون اللي حررهم اليوم ممكن يستعبدهم بكرة و يرجعون يعضون اصابعهم ندم.
انا احزن عليهم بصراحة لانهم مخدوعين بالحرية الحالية و ماهم إلا مجرد عمالة رخيصة تحتاجها شركات رأسمالية كبيرة فقط.",0,44.0,0,0
2023-03-11T09:25:08.000Z,هذا الكلام بس في مخيّلتك على ما يبدو لي .. هناك مدرسة إقتصادية رأسمالية يتبنّى أسلوبها بعض الكويتيين,0,862.0,0,0
2023-03-11T08:35:27.000Z,"@hamadalbaijan فيه مجموعة كبيرة  من التجار الملياديرية الكويتيين طالبوا برفع الدعم الحكومي عن المواطنين في جميع المجالات حتى الماي والكهرباء ...
وأيضا طالبوا الحكومة بوقف توزيع البيوت والقسائم السكنية على المواطنين ووقف القروض الاسكانية وقروض الزواج وبدل الايجار والتوظيف ووووووو
شرايك فيهم ؟؟؟",1,988.0,1,0
2023-03-11T06:14:28.000Z,"#آراء_وتحليلات 
#محمد_سيد_رصاص

هل حصل تكوين لطبقة رأسمالية -  بورجوازية في سوريا المعاصرة؟

#نورث_برس

https://t.co/WqBTR8et5R",0,76.0,0,0
2023-03-11T04:05:42.000Z,@SymbianSyMoh غالبا سينتهي هذا البير ماركت بأشياء كارثية اكبر بكثير من ftx، انا اصبحت ارى 12000 في البتكوين شيء عادي الٱن ومستعد له نفسيا ومادياً، هذه ليست منافسة شريفة بين المنصات لكن رأسمالية شرِسة، الكبير يأكل الصغير بإبتسامة على مُحيّاهم، عالم يخلو من الرّحمه، سننظر بماذا سينتهي ..,1,144.0,2,0
2023-03-11T03:12:07.000Z,"نسبة الديون للناتج المحلي,تعد المعيار الأدق والأصوب (موضحة ب ٪ فوق الرسم البياني) وبالتالي دولة عظمي مثل السعودية ناتجها فوق التريليون,ديونها لا تقارن بدولة انتاجها أقل منها ولو تساوى الدين,
والديون طالما رأسمالية وليست تشغيلية تعد صحية وترى تصفير الدين يعني الدولة لاتعمل ولاتنجز",13,2438.0,2,4
2023-03-11T02:56:15.000Z,حتى لو الواحد فينا يتيم إلا انه يكبر على الأخلاقيات والتعاملات الصحيحة و على التعاطف والرحمة المستمدة من تعاليم الإسلام؛ و أعتقد الي بقلبه ذرة إيمان ماراح يتصرف هالتصرف، لكن الغرب التعيس يعتقد انها حياة رأسمالية وحدة لذلك إقتناص هالفرص لشفّ غليله ماهي فارقة معاه..,2,1429.0,1,0
2023-03-11T02:52:15.000Z,"قابل شخص كان يطقطق عليه وعلى ملابسه وهو بالثانوي بعد ما تغير حاله 
و تقريبا سخر من حاله الحين 
لو قابلتو احد اساء لك بعد تغير حاله حتسوو نفس الشي https://t.co/rmV0qxLTkm",21,29827.0,29,4
2023-03-11T00:36:38.000Z,"@MFromoffice من وجهة نظر رأسمالية لو تأثير الناس دى كان لحظى يبقى مكنش ليهم لازمة
تأثير الناس دى بيبان ع المدى الطويل وللأسف المشاكل اللى هاظهر تكلفتها هتزعل الكل
وبعدين هو شغال عندك طبيعى مبيظهرش ناس من العدم والجوريزم فى الشلاحات ولا ده عندى انا بس",0,25.0,1,0
2023-03-10T21:57:23.000Z,"#المسلم = عقيدة و شريعة
#المسخ= علماني× ليبرالية× شذوذ× نسوية× رأسمالية× حريات شاذة × شيوعية داروينية ×عولمة× إلحاد ×حذاثة×تقدمية×فنكوشية×ضفدعية 🤮
#البيت_الابراهيمي
#الاسلام_هو_الحق
#مسلم https://t.co/KiNJ9e3ImU",0,97.0,0,0
2023-03-10T21:56:22.000Z,@Annooosaaa ليه بتلومى سواق اوبر عشان عايز ياخد تمن الخدمة اللى قدمها فى نفس اليوم زى اى حد بيقدم خدمة تانية و مش بتلومى الشركة اللى بتأخر عليه الفلوس؟ مش فاهم ايه ذنب المصريين فى طمع شركة رأسمالية همها الربح مش مهم على حساب مين..,6,64639.0,5,0
2023-03-10T20:16:50.000Z,"رأسمالية في جدول أعمال غير رأسمالي 
بقلم عبد الإله بلقزيز 
https://t.co/gRsbKbZM6Q",1,47.0,0,0
2023-03-10T20:10:02.000Z,"لا رأسمالية بلا عنصرية. - مالكوم إكس
#درر_الكلام #درر",4,558.0,0,0
2023-03-10T17:54:25.000Z,@Jamal18868514 المفروض تكون موجوده في السوق الحره وتكون موجوده في السوق المحلي ..للاسف احنا معندناش رأسماليه وطنيه ورجال الأعمال لايفكرون في الشعب نهائي,0,26.0,0,0
2023-03-10T16:33:18.000Z,"لماذا لا يوضع الحد الاقصى لهامش ربح محدد على السلع !ولا احد يجي ويتفلسف ويقول التجاره العالمية
اكبر دول راسمالية مطبقته امريكا فرنسا انجلترا اليابان المانيا
الملابس 20% 
الاكل والشرب 25%
الصناعات الهندسية السيارات الغسلات والثلاجات الخ 30%
الصناعات الاستخراجية الحديد الاسمنت 35%",0,32.0,0,0
2023-03-10T16:00:37.000Z,محتاجة اكون رأسمالية على اول الصيف علشان اشترى هدوم صيفى بعد الاسعار اللذيذة اللل احنا فيها 🥺,46,841.0,0,1
2023-03-10T15:02:04.000Z,روحت دورت علي عدد الأمريكان الي الحكومة بتدفعلهم فلوس يعيشوا بيهما ومبيشتغلوش بسبب مرضهم ٦٠ مليون 🫣 ودي أكبر دولة رأسمالية في العالم,1,49.0,0,0
2023-03-10T14:26:17.000Z,"@BetterCallRaed @majedawad6 لا علاقة لمسألة المواطنة بالموضوع
الدولة حفظها الله ساهمت في توفير شقة ب 350 الف
قبل أيام قليلة في نفس المنطقة الأسعار أعلى من ضعف هذا المبلغ
لو نجي نسمح بالتجفيف مجددا فستعود لنفس المشكلة
وهي عدم موائمة المعروض سعرياً للقدرات الشرائية للسواد الاعظم من الناس
اوك رأسمالية
بس بحدود",3,936.0,2,0
2023-03-10T10:36:18.000Z,@Leonard089089 @HBs2019 الجوائز هذي كلها امور سياسية رأسمالية..,1,14.0,0,0
2023-03-10T10:30:27.000Z,"@newsmadridista لن يعاقب احد
المال يتحكم بهذه اللعبة
لن يمس احد نادي مثل برشلونة وتحت رعاية نايكي
ولا رابطة الليغا لن تكرر ما حدث لليوفي خشية ان يصيب الليغا نفس مرض الكالتشيو

كرة القدم في عهدة شركات رأسمالية وبنوك مركزية تابعة لدول .",0,242.0,1,1
2023-03-10T07:50:37.000Z,@lutfshatara مشكلتنا الاساسيه في رفاقنا بالحركه الوطنيه اليمنيه لايريدون توازن سياسي بين القضيه الجنوبيه وقضيتهم بل يريدون العيش في مثلث بحبوحة الفساد السياسي شمالا بعقليه رأسمالية ويريدون البروليتاريا جنوبا عبر الديموقراطيه الشعبيه في مثلث تجار لحروب فرق تسد وكمان يفضلون الجمع بينهم وتحليلها,3,68.0,0,1
2023-03-10T07:41:28.000Z,"أنت بالنسبة لهم مجرّد ""رقم"" في جهاز تواصل يتم تعريفه وتعميمه مسبقاً بناءاً على مسمّاك الوظيفي فقط ،
لا يهمهم من أنت إطلاقاً !!
تستقبل رنّة / إنذار وتقوم بتلبية النداء بالإتصال على الرقم الموجود ..
عند نهاية مهمّتك تسلّم الجهاز للشخص الذي يليك !

رأسمالية ولا مش رأسمالية ؟ 😏 https://t.co/p0amo5ZJwY",2,1225.0,1,0
2023-03-09T20:35:38.000Z,"@drsultann @my_problem1 بعض دول الغرب ممنوع التعدد لاسباب راسماليه والكارد الصحي"" Health card"". لكن مسموح تعدد العشيقات والخيانه والمساكنه وحتى المثليه ومخالفة الفطره البشريه. فالله عز لم يشرع شيئا الا لحكمه يعلمها وهو خالق البشر واعلم بحاجاتهم من انفسهم.",0,209.0,0,0
2023-03-09T18:52:41.000Z,@AhmedaT22238584 على فكرة عبد الناصر قصف السعودية كذا الترعاوية الشحاذين بس امتلكوا شوية طيارات راحوا يقصفون فيها اسيادهم السعودية واضحة احنا دولة رأسمالية ومصر كانت شيوعية تأمم على ثروات الناس وتسرقها وتغتصب الفنانين,1,127.0,1,0
2023-03-09T18:47:46.000Z,تفكير ترامب نفس تفكير اليون ماسك فش اشي مجاني عقليات رأسمالية تحكم,1,35.0,0,0
2023-03-09T17:26:07.000Z,@NeveinF تخيلي تبقي في نظر اليسار برحوازية رأسمالية وفي نظر العلمانيين رجعية 😂,0,75.0,2,0
